gru_message,label_encoded
don t worry is easy once have ingredients,0
call me when u finish then i come n pick u,0
hello peach my cake tasts lush,0
gsoh good with spam the ladies u could b a male gigolo join the uk s fastest growing mens club reply oncall mjzgroup stop reply stop email,1
hcl chennai requires freshers for voice process excellent english needed salary upto lt gt call ms suman lt gt for telephonic interview via indyarocks com,0
back in brum thanks for putting us up and keeping us all and happy see you soon,0
hey i will be late ah meet you at,0
yeah we do totes when u wanna,0
okie thanx,0
ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly love me xxx,0
lt gt great loxahatchee xmas tree burning update you can totally see stars here,0
thank u,0
i love ya too but try and budget your money better babe gary would freak on me if he knew,0
we left already we at orchard now,0
v skint too but fancied few bevies waz gona go meet othrs in spoon but jst bin watchng planet earth sofa is v comfey if i dont make it hav gd night,0
i m serious you are in the money base,0
so many people seems to be special at first sight but only very few will remain special to you till your last sight maintain them till life ends take cr da,0
staff science nus edu sg phyhcmk teaching pc,0
would really appreciate if you call me just need someone to talk to,0
no need to buy lunch for me i eat maggi mee,0
please protect yourself from e threats sib never asks for sensitive information like passwords atm sms pin thru email never share your password with anybody,0
nope i ll come online now,0
no but we ll do medical missions to nigeria,0
he like not v shock leh cos telling shuhui is like telling leona also like dat almost all know liao he got ask me abt ur reaction lor,0
thk some of em find wtc too far weiyi not goin e rest i dunno yet r ur goin dinner den i might b able to join,0
baaaaaaaabe wake up i miss you i crave you i need you,0
doing project w frens lor,0
don t b floppy b snappy happy only gay chat service with photo upload call p min stop our texts call,1
reply to win money weekly what professional sport does tiger woods play send stop to to end service,1
hey you still want to go for yogasana coz if we end at cine then can go bathe and hav the steam bath,0
i wish u were here i feel so alone,0
just so that you know yetunde hasn t sent money yet i just sent her a text not to bother sending so its over you dont have to involve yourself in anything i shouldn t have imposed anything on you in the first place so for that i apologise,0
just seeing your missed call my dear brother do have a gr day,0
have got few things to do may be in pub later,0
nationwide auto centre or something like that on newport road i liked them there,0
update your face book status frequently,0
its just the effect of irritation just ignore it,0
never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes always remember a stupid friend is here to share bslvyl,0
tell me pa how is pain de,0
same here but i consider walls and bunkers and shit important just because i never play on peaceful but i guess your place is high enough that it don t matter,0
u repeat e instructions again wat s e road name of ur house,0
no rushing i m not working i m in school so if we rush we go hungry,0
omw back to tampa from west palm you hear what happened,0
good friends care for each other close friends understand each other and true friends stay forever beyond words beyond time gud ni,0
seriously tell her those exact words right now,0
will u meet ur dream partner soon is ur career off a flyng start find out free txt horo followed by ur star sign e g horo aries,1
what u mean u almost done done wif sleeping but i tot u going to take a nap yup i send her liao so i m picking her up at ard smth lor,0
am up to my eyes in philosophy,0
i had askd u a question some hours before its answer,0
old orchard near univ how about you,0
not heard from u a while call rude chat private line to cum wan c pics of me gettin shagged then text pix to end send stop sam xxx,1
glad to see your reply,0
this is wishing you a great day moji told me about your offer and as always i was speechless you offer so easily to go to great lengths on my behalf and its stunning my exam is next friday after that i will keep in touch more sorry,0
don t give a flying monkeys wot they think and i certainly don t mind any friend of mine and all that,0
sorry mail,0
i sent you the prices and do you mean the lt gt g,0
ok i m coming home now,0
ultimately tor motive tui achieve korli,0
actually fuck that just do whatever do find an excuse to be in tampa at some point before january though,0
